timestamp,open,high,low,close,volume
2026-02-26 00:00:00,2057.48,2083.33,1975.35,2027.68,439783
2026-02-25 00:00:00,1851.95,2148.39,1846.74,2057.48,682979
2026-02-24 00:00:00,1856.3,1869.58,1800.0,1851.94,438064
2026-02-23 00:00:00,1957.82,1958.33,1837.13,1856.3,547359
2026-02-22 00:00:00,1973.35,1983.13,1935.0,1957.82,155325
2026-02-21 00:00:00,1968.88,1995.56,1955.62,1973.35,179173
2026-02-20 00:00:00,1949.08,1981.18,1922.97,1968.88,386253
2026-02-19 00:00:00,1955.9,1987.55,1907.0,1949.08,300257
2026-02-18 00:00:00,1991.67,2039.05,1923.78,1955.91,393639
2026-02-17 00:00:00,1998.34,2015.33,1941.66,1991.66,406246
2026-02-16 00:00:00,1966.59,2023.51,1937.24,1998.33,351347
2026-02-15 00:00:00,2086.59,2103.32,1928.88,1966.58,834778
2026-02-14 00:00:00,2048.72,2107.67,2042.37,2086.59,220677
2026-02-13 00:00:00,1947.85,2073.68,1924.72,2048.72,425649
2026-02-12 00:00:00,1941.19,2001.42,1897.24,1947.85,427567
2026-02-11 00:00:00,2022.67,2032.31,1903.19,1941.18,529655
2026-02-10 00:00:00,2105.02,2124.71,1989.38,2022.67,574321
2026-02-09 00:00:00,2089.73,2147.73,2008.62,2105.02,625378
2026-02-08 00:00:00,2087.08,2152.03,2064.1,2089.74,482837
2026-02-07 00:00:00,2063.37,2121.7,1994.57,2087.08,1142616
2026-02-06 00:00:00,1826.83,2093.94,1747.8,2063.38,2102311
2026-02-05 00:00:00,2148.25,2173.77,1818.18,1826.83,1952286
2026-02-04 00:00:00,2233.72,2295.74,2076.68,2148.26,1264743
2026-02-03 00:00:00,2347.01,2359.88,2110.0,2233.72,1321099
2026-02-02 00:00:00,2270.16,2396.62,2157.14,2347.02,1248535
2026-02-01 00:00:00,2451.96,2475.98,2222.0,2270.15,1026573
2026-01-31 00:00:00,2707.37,2714.64,2250.0,2451.95,1113097
2026-01-30 00:00:00,2822.6,2828.65,2636.01,2707.38,793279
2026-01-29 00:00:00,3010.78,3013.5,2754.53,2822.59,561288
2026-01-28 00:00:00,3026.77,3045.78,2983.67,3010.78,296607
2026-01-27 00:00:00,2930.35,3035.08,2899.77,3026.77,478792
2026-01-26 00:00:00,2816.9,2951.21,2812.37,2930.35,485169
2026-01-25 00:00:00,2953.23,2960.29,2787.0,2816.89,380186
2026-01-24 00:00:00,2956.41,2970.41,2943.84,2953.22,92082
2026-01-23 00:00:00,2952.7,3019.26,2892.4,2956.41,318415
2026-01-22 00:00:00,2982.28,3038.33,2906.02,2952.69,291660
2026-01-21 00:00:00,2939.88,3069.07,2866.11,2982.27,577800
2026-01-20 00:00:00,3189.56,3200.5,2920.0,2939.88,518166
2026-01-19 00:00:00,3284.04,3284.58,3165.38,3189.55,442540
2026-01-18 00:00:00,3310.56,3368.82,3278.86,3284.03,173354
2026-01-17 00:00:00,3296.28,3330.26,3283.96,3310.56,124325
2026-01-16 00:00:00,3318.7,3326.79,3253.01,3296.28,223921
2026-01-15 00:00:00,3354.92,3384.19,3273.72,3318.69,389993
2026-01-14 00:00:00,3325.83,3402.89,3280.48,3354.92,503440
2026-01-13 00:00:00,3095.75,3367.79,3091.96,3325.82,457782
2026-01-12 00:00:00,3123.46,3171.49,3065.55,3095.75,297373
2026-01-11 00:00:00,3086.72,3147.27,3084.46,3123.45,149381
2026-01-10 00:00:00,3088.4,3104.12,3077.99,3086.72,82341
2026-01-09 00:00:00,3106.66,3148.41,3058.69,3088.4,274587
2026-01-08 00:00:00,3168.72,3184.39,3054.65,3106.65,343616
2026-01-07 00:00:00,3296.83,3296.84,3125.42,3168.72,321350
2026-01-06 00:00:00,3224.99,3308.86,3183.27,3296.84,412503
2026-01-05 00:00:00,3144.71,3265.66,3135.02,3224.99,382446
2026-01-04 00:00:00,3127.11,3167.22,3118.75,3144.7,181576
2026-01-03 00:00:00,3125.46,3136.71,3076.0,3127.11,134405
2026-01-02 00:00:00,3004.19,3150.01,2992.49,3125.45,369891
2026-01-01 00:00:00,2971.65,3010.0,2971.15,3004.19,136088
2025-12-31 00:00:00,2973.69,3028.08,2958.91,2971.64,233729
2025-12-30 00:00:00,2937.91,3009.8,2919.44,2973.69,286583
2025-12-29 00:00:00,2950.91,3057.78,2910.25,2937.9,485959
2025-12-28 00:00:00,2949.05,2961.23,2924.54,2950.91,128834
2025-12-27 00:00:00,2928.0,2960.89,2917.13,2949.05,95040
2025-12-26 00:00:00,2903.9,2994.38,2894.26,2927.99,314830
2025-12-25 00:00:00,2947.48,2971.46,2891.2,2903.95,188721
2025-12-24 00:00:00,2965.03,2978.15,2888.7,2947.47,197035
2025-12-23 00:00:00,3009.48,3035.79,2900.93,2965.02,386465
2025-12-22 00:00:00,3002.03,3077.39,2963.43,3009.49,298443
2025-12-21 00:00:00,2977.93,3013.4,2944.0,3002.02,162244
2025-12-20 00:00:00,2979.49,2994.41,2964.17,2977.93,91783
2025-12-19 00:00:00,2828.56,3020.0,2808.63,2979.5,531702
2025-12-18 00:00:00,2833.5,2997.4,2775.19,2828.57,595253
2025-12-17 00:00:00,2962.3,3030.92,2791.02,2833.49,497630
2025-12-16 00:00:00,2964.85,2981.87,2876.0,2962.3,378293
2025-12-15 00:00:00,3063.49,3177.5,2894.57,2964.85,520509
2025-12-14 00:00:00,3114.64,3129.54,3024.44,3063.5,279058
2025-12-13 00:00:00,3084.86,3135.68,3078.6,3114.64,136465
2025-12-12 00:00:00,3237.38,3265.5,3045.31,3084.86,435686
2025-12-11 00:00:00,3324.14,3327.37,3145.28,3237.39,504114
2025-12-10 00:00:00,3318.04,3447.44,3288.1,3324.14,539585
2025-12-09 00:00:00,3124.16,3397.85,3090.8,3318.04,603859
2025-12-08 00:00:00,3059.86,3180.51,3040.87,3124.16,452820
2025-12-07 00:00:00,3038.06,3150.0,2907.52,3059.85,391129
2025-12-06 00:00:00,3021.77,3069.0,3012.58,3038.06,159721
2025-12-05 00:00:00,3133.26,3193.33,2983.08,3021.78,530382
2025-12-04 00:00:00,3188.39,3240.35,3066.37,3133.26,486698
2025-12-03 00:00:00,2996.07,3214.99,2985.58,3188.36,553669
2025-12-02 00:00:00,2799.07,3033.76,2782.19,2996.07,523707
2025-12-01 00:00:00,2991.25,2999.47,2716.04,2799.07,849002
2025-11-30 00:00:00,2989.17,3053.02,2975.3,2991.26,182722
2025-11-29 00:00:00,3031.14,3052.64,2961.91,2989.16,217904
2025-11-28 00:00:00,3015.23,3099.0,2994.36,3031.15,346616
2025-11-27 00:00:00,3026.56,3071.37,2985.78,3015.23,274980
2025-11-26 00:00:00,2959.36,3045.0,2888.69,3026.56,364535
2025-11-25 00:00:00,2953.38,2980.82,2857.32,2959.36,427686
2025-11-24 00:00:00,2802.16,2987.0,2763.0,2953.38,715279
2025-11-23 00:00:00,2770.12,2858.16,2768.29,2802.16,409808
2025-11-22 00:00:00,2765.86,2799.01,2704.33,2770.12,264691
2025-11-21 00:00:00,2834.21,2886.73,2623.57,2765.85,1180475
2025-11-20 00:00:00,3025.48,3063.61,2790.01,2834.22,912524
2025-11-19 00:00:00,3123.65,3125.54,2873.64,3025.48,737926
2025-11-18 00:00:00,3031.44,3169.95,2946.56,3123.66,766640
2025-11-17 00:00:00,3095.29,3223.38,2959.46,3031.44,762500
2025-11-16 00:00:00,3167.87,3249.0,3004.0,3095.29,570633
2025-11-15 00:00:00,3112.4,3230.0,3110.68,3167.88,338463
2025-11-14 00:00:00,3231.55,3256.71,3070.0,3112.4,890446
2025-11-13 00:00:00,3414.91,3565.84,3154.22,3231.54,951989
2025-11-12 00:00:00,3417.76,3588.19,3371.65,3414.92,553101
2025-11-11 00:00:00,3567.85,3648.27,3405.24,3417.76,660283
2025-11-10 00:00:00,3583.46,3658.98,3507.3,3567.85,595273
2025-11-09 00:00:00,3401.51,3623.25,3358.66,3583.46,464098
2025-11-08 00:00:00,3436.04,3488.0,3355.58,3401.51,291532
2025-11-07 00:00:00,3315.14,3473.0,3194.2,3436.05,683417
2025-11-06 00:00:00,3424.29,3456.46,3245.45,3315.14,566363
2025-11-05 00:00:00,3287.05,3480.46,3166.66,3424.29,809591
2025-11-04 00:00:00,3603.84,3654.54,3057.0,3287.05,1568004
2025-11-03 00:00:00,3906.58,3914.29,3558.82,3603.83,877187
2025-11-02 00:00:00,3873.78,3918.23,3839.12,3906.58,216083
2025-11-01 00:00:00,3848.0,3909.39,3831.0,3873.77,152998
2025-10-31 00:00:00,3804.95,3906.09,3796.36,3847.99,478636
2025-10-30 00:00:00,3903.0,3948.74,3680.0,3805.09,531455
2025-10-29 00:00:00,3979.19,4036.66,3840.37,3902.99,486452
2025-10-28 00:00:00,4120.16,4175.55,3931.33,3979.2,472965
2025-10-27 00:00:00,4158.46,4253.72,4095.0,4120.15,487131
2025-10-26 00:00:00,3953.81,4178.78,3919.03,4158.46,344698
2025-10-25 00:00:00,3934.88,3969.22,3912.4,3953.82,138526
2025-10-24 00:00:00,3856.8,4026.39,3845.86,3934.88,425926
2025-10-23 00:00:00,3805.53,3934.86,3796.54,3856.8,477231
2025-10-22 00:00:00,3873.04,3889.27,3710.0,3805.53,593130
2025-10-21 00:00:00,3979.22,4110.0,3840.24,3873.05,590594
2025-10-20 00:00:00,3982.58,4085.3,3908.73,3979.22,511382
2025-10-19 00:00:00,3889.2,4030.94,3827.04,3982.58,408538
2025-10-18 00:00:00,3831.58,3927.73,3819.07,3889.21,250710
2025-10-17 00:00:00,3894.5,3950.45,3674.5,3831.57,830127
2025-10-16 00:00:00,3985.61,4086.49,3826.04,3894.51,643804
2025-10-15 00:00:00,4125.01,4217.6,3926.74,3985.61,626081
2025-10-14 00:00:00,4240.86,4263.38,3888.74,4125.02,962996
2025-10-13 00:00:00,4152.29,4292.0,4042.29,4240.85,622813
2025-10-12 00:00:00,3746.8,4197.7,3694.74,4152.29,811308
2025-10-11 00:00:00,3829.72,3878.3,3643.33,3746.79,789885
2025-10-10 00:00:00,4368.09,4393.63,3435.0,3829.72,1493971
2025-10-09 00:00:00,4525.72,4531.52,4265.06,4368.09,515978
2025-10-08 00:00:00,4447.7,4558.0,4410.08,4525.72,399904
2025-10-07 00:00:00,4684.02,4755.0,4430.43,4447.7,640685
2025-10-06 00:00:00,4514.32,4735.93,4488.25,4684.01,456200
2025-10-05 00:00:00,4487.16,4618.17,4467.05,4514.32,506587
2025-10-04 00:00:00,4512.88,4517.93,4440.0,4487.15,199732
2025-10-03 00:00:00,4484.35,4591.59,4428.0,4512.87,485684
2025-10-02 00:00:00,4348.03,4516.74,4332.73,4484.35,526411
2025-10-01 00:00:00,4145.15,4355.46,4123.08,4348.03,507026
2025-09-30 00:00:00,4215.07,4245.0,4092.1,4145.15,391126
2025-09-29 00:00:00,4142.16,4235.86,4082.25,4215.07,380728
2025-09-28 00:00:00,4018.39,4144.88,3966.0,4142.16,240331
2025-09-27 00:00:00,4032.24,4039.01,3972.98,4018.38,172693
2025-09-26 00:00:00,3874.35,4068.3,3867.65,4032.24,575711
2025-09-25 00:00:00,4152.81,4161.04,3815.0,3874.36,930327
2025-09-24 00:00:00,4164.25,4206.9,4073.74,4152.81,353665
2025-09-23 00:00:00,4199.09,4229.03,4114.39,4164.26,315227
2025-09-22 00:00:00,4444.98,4455.76,4077.0,4199.08,708243
2025-09-21 00:00:00,4480.41,4498.16,4443.0,4444.97,149349
2025-09-20 00:00:00,4468.59,4508.71,4454.45,4480.42,130781
2025-09-19 00:00:00,4587.66,4620.72,4435.7,4468.59,331611
2025-09-18 00:00:00,4590.54,4644.47,4553.7,4587.66,290660
2025-09-17 00:00:00,4501.3,4616.77,4412.0,4590.53,476981
2025-09-16 00:00:00,4523.74,4538.25,4424.0,4501.29,293307
2025-09-15 00:00:00,4604.48,4670.28,4466.0,4523.74,412291
