timestamp,open,high,low,close,volume
2025-12-16 00:00:00,127.81,130.14,124.87,129.15,2884783
2025-12-15 00:00:00,129.39,135.43,123.63,127.81,3922431
2025-12-14 00:00:00,133.13,133.66,127.98,129.4,1731614
2025-12-13 00:00:00,132.28,134.28,131.6,133.14,1472483
2025-12-12 00:00:00,136.41,140.12,130.35,132.27,4005608
2025-12-11 00:00:00,136.26,137.79,129.0,136.41,4377697
2025-12-10 00:00:00,137.87,142.57,135.39,136.26,4520230
2025-12-09 00:00:00,133.24,144.93,131.62,137.88,4508522
2025-12-08 00:00:00,132.25,139.36,131.52,133.25,3245115
2025-12-07 00:00:00,132.2,136.35,127.7,132.24,3131804
2025-12-06 00:00:00,133.29,134.13,131.28,132.19,1341595
2025-12-05 00:00:00,139.01,140.75,130.73,133.29,3367359
2025-12-04 00:00:00,144.67,146.91,137.8,139.01,2694242
2025-12-03 00:00:00,138.67,146.08,137.76,144.67,3954144
2025-12-02 00:00:00,126.66,140.88,126.01,138.68,5022856
2025-12-01 00:00:00,133.48,133.74,123.11,126.66,5007504
2025-11-30 00:00:00,135.92,140.19,133.26,133.48,2608165
2025-11-29 00:00:00,137.33,138.1,134.76,135.91,1859321
2025-11-28 00:00:00,140.85,143.6,136.01,137.33,3502510
2025-11-27 00:00:00,143.01,144.29,140.47,140.85,2331673
2025-11-26 00:00:00,138.96,144.75,135.5,143.02,4021862
2025-11-25 00:00:00,138.43,140.5,133.13,138.96,2994819
2025-11-24 00:00:00,130.58,139.87,128.44,138.44,4744857
2025-11-23 00:00:00,127.6,133.54,127.56,130.58,2818715
2025-11-22 00:00:00,128.69,129.94,125.08,127.59,2612487
2025-11-21 00:00:00,133.67,135.06,121.66,128.68,8285885
2025-11-20 00:00:00,137.06,144.8,131.11,133.67,7048254
2025-11-19 00:00:00,140.68,142.84,130.53,137.06,4268467
2025-11-18 00:00:00,131.0,142.17,129.0,140.69,5528848
2025-11-17 00:00:00,137.17,143.28,128.82,130.99,5624720
2025-11-16 00:00:00,139.6,143.38,134.42,137.17,3385434
2025-11-15 00:00:00,138.93,144.69,138.61,139.61,2351478
2025-11-14 00:00:00,144.74,145.68,135.76,138.92,6176425
2025-11-13 00:00:00,153.43,157.2,141.04,144.73,5418189
2025-11-12 00:00:00,154.63,161.14,151.2,153.42,4139205
2025-11-11 00:00:00,167.31,171.94,153.93,154.63,4702104
2025-11-10 00:00:00,164.53,170.48,163.42,167.31,3628961
2025-11-09 00:00:00,158.01,166.57,155.11,164.53,3231789
2025-11-08 00:00:00,161.8,164.89,155.8,158.02,2502927
2025-11-07 00:00:00,155.27,164.48,149.82,161.79,4213077
2025-11-06 00:00:00,162.37,162.91,153.45,155.28,3576753
2025-11-05 00:00:00,155.04,163.97,147.29,162.37,4650531
2025-11-04 00:00:00,166.06,168.42,145.85,155.03,8288577
2025-11-03 00:00:00,187.71,189.13,163.15,166.06,7327613
2025-11-02 00:00:00,186.35,188.34,182.0,187.71,1761297
2025-11-01 00:00:00,187.21,187.55,183.79,186.35,1484505
2025-10-31 00:00:00,184.69,190.26,183.7,187.21,3193393
2025-10-30 00:00:00,193.89,198.19,178.65,184.69,5054538
2025-10-29 00:00:00,194.16,201.7,189.37,193.88,4620887
2025-10-28 00:00:00,198.71,203.99,190.22,194.15,4329169
2025-10-27 00:00:00,200.03,205.33,197.34,198.7,3515609
2025-10-26 00:00:00,193.84,202.43,191.9,200.03,2577750
2025-10-25 00:00:00,193.58,195.25,191.19,193.84,1626838
2025-10-24 00:00:00,191.36,197.0,188.83,193.59,3356762
2025-10-23 00:00:00,180.13,193.45,179.68,191.35,3501959
2025-10-22 00:00:00,185.62,187.45,177.04,180.12,3977004
2025-10-21 00:00:00,189.71,197.71,182.72,185.63,4651082
2025-10-20 00:00:00,187.86,194.5,183.82,189.71,3178001
2025-10-19 00:00:00,187.55,192.29,183.19,187.86,2483964
2025-10-18 00:00:00,181.97,188.26,181.75,187.56,2105841
2025-10-17 00:00:00,184.84,187.55,174.06,181.96,6102908
2025-10-16 00:00:00,193.84,198.42,182.03,184.85,5404640
2025-10-15 00:00:00,202.45,208.91,192.04,193.84,5369155
2025-10-14 00:00:00,208.69,211.25,191.03,202.44,7349167
2025-10-13 00:00:00,196.99,209.28,190.02,208.69,6253161
2025-10-12 00:00:00,177.63,199.0,173.0,197.0,6486999
2025-10-11 00:00:00,188.43,191.05,172.58,177.62,7292387
2025-10-10 00:00:00,220.93,224.46,168.79,188.43,9622835
2025-10-09 00:00:00,229.03,229.69,216.53,220.93,3272953
2025-10-08 00:00:00,219.98,229.72,217.3,229.02,3103760
2025-10-07 00:00:00,232.35,235.21,219.7,219.97,4401045
2025-10-06 00:00:00,228.56,237.79,227.55,232.35,2981928
2025-10-05 00:00:00,227.86,237.22,226.45,228.56,3099633
2025-10-04 00:00:00,232.84,234.05,224.07,227.86,1841410
2025-10-03 00:00:00,234.74,237.0,227.13,232.84,4216611
2025-10-02 00:00:00,222.04,234.99,219.52,234.74,4590696
2025-10-01 00:00:00,208.68,222.77,206.31,222.04,4050260
2025-09-30 00:00:00,212.74,213.67,204.29,208.68,3264781
2025-09-29 00:00:00,210.83,214.74,204.58,212.75,3213098
2025-09-28 00:00:00,203.47,211.0,198.0,210.83,2194260
2025-09-27 00:00:00,205.16,205.43,199.88,203.46,2104933
2025-09-26 00:00:00,192.73,205.52,190.8,205.17,5623202
2025-09-25 00:00:00,211.61,212.44,191.32,192.74,6761257
2025-09-24 00:00:00,213.29,216.45,204.81,211.6,4427457
2025-09-23 00:00:00,220.39,221.71,212.34,213.3,3448908
2025-09-22 00:00:00,236.16,236.96,214.5,220.38,5836593
2025-09-21 00:00:00,239.48,241.82,235.32,236.16,1392437
2025-09-20 00:00:00,238.53,241.22,236.91,239.48,1550489
2025-09-19 00:00:00,247.5,248.57,235.12,238.53,3384985
2025-09-18 00:00:00,244.84,253.51,242.58,247.5,3916890
2025-09-17 00:00:00,236.96,246.62,232.23,244.84,4771529
2025-09-16 00:00:00,234.32,240.95,231.26,236.96,3181627
2025-09-15 00:00:00,239.75,244.0,230.15,234.31,4733589
